2025-08-18 20:12:02 - root - INFO - Logging initialized
2025-08-18 20:12:02 - root - INFO - Configuration: ScraperConfig(start_year=2008, end_year=2025, content_type='both', output_dir='scraped_content', delay=1.0, user_agent='Church-Content-Scraper/1.0')
2025-08-18 20:12:02 - FileManager - DEBUG - FileManager initialized with base directory: /Users/jaredteerlink/repos/church-gpt/scraped_content
2025-08-18 20:12:02 - ConferenceScraper - INFO - Starting General Conference scraping...
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/come-unto-him?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/get-on-with-our-lives?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/his-arm-is-sufficient?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/none-were-with-him?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/be-of-good-cheer?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/sunday-afternoon-session?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/unselfish-service?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/honorably-hold-a-name-and-standing?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/sacred-homes-sacred-temples?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/gifts-to-help-us-navigate-our-life?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/his-servants-the-prophets?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/bring-souls-unto-me?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/until-we-meet-again?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/young-women-session?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/be-thou-an-example-of-the-believers?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/a-virtuous-life-step-by-step?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/come-let-us-go-up-to-the-mountain-of-the-lord?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/may-you-have-courage?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/04/saturday-morning-session
2025-08-18 20:12:04 - ConferenceScraper - INFO - Found 46 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2009/04?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Found 46 talks for 2009-04
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Counting talks for conference: 2009-10
2025-08-18 20:12:04 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2009/10?lang=eng
2025-08-18 20:12:04 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10?lang=eng (attempt 1/10)
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10?lang=eng (311167 bytes)
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/saturday-morning-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/welcome-to-conference?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/to-acquire-spiritual-guidance?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/helping-others-recognize-the-whisperings-of-the-spirit?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/that-your-burdens-may-be-light?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/teaching-helps-save-lives?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/more-diligent-and-concerned-at-home?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/the-love-of-god?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/saturday-afternoon-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/the-sustaining-of-church-officers?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/love-and-law?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/seeking-to-know-god-our-heavenly-father-and-his-son-jesus-christ?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/attempting-the-impossible?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/joseph-smith-prophet-of-the-restoration?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/being-temperate-in-all-things?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/repent-that-i-may-heal-you?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/prayer-and-promptings?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/priesthood-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/fathers-and-sons-a-remarkable-relationship?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/becoming-more-powerful-priesthood-holders?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/i-love-loud-boys?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/two-principles-for-any-economy?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/be-ready?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/school-thy-feelings-o-my-brother?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/sunday-morning-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/our-perfect-example?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/the-past-way-of-facing-the-future?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/let-virtue-garnish-your-thoughts?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/hold-on?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/ask-seek-knock?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/what-have-i-done-for-someone-today?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/sunday-afternoon-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/safety-for-the-soul?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/stewardship-a-sacred-trust?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/a-call-to-the-rising-generation?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/preserving-the-hearts-mighty-change?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/an-easiness-and-willingness-to-believe?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/blessings-of-the-gospel-available-to-all?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/moral-discipline?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/closing-remarks?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/relief-society-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/relief-society-a-sacred-work?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/every-woman-needs-relief-society?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/mind-the-gap?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/the-enduring-legacy-of-relief-society?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2009/10/saturday-morning-session
2025-08-18 20:12:06 - ConferenceScraper - INFO - Found 46 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2009/10?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found 46 talks for 2009-10
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Counting talks for conference: 2010-04
2025-08-18 20:12:06 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2010/04?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04?lang=eng (attempt 1/10)
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04?lang=eng (324172 bytes)
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/saturday-morning-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/welcome-to-conference?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-power-of-the-priesthood?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/and-upon-the-handmaids-in-those-days-will-i-pour-out-my-spirit?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/our-path-of-duty?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-rock-of-our-redeemer?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/mothers-and-daughters?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/help-them-on-their-way-home?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/saturday-afternoon-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-sustaining-of-church-officers?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/church-auditing-department-report-2009?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/statistical-report-2009?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/mothers-teaching-children-in-the-home?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-blessing-of-scripture?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/helping-hands-saving-hands?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/when-the-lord-commands?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/watching-with-all-perseverance?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/place-no-more-for-the-enemy-of-my-soul?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/priesthood-session?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/healing-the-sick?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-divine-call-of-a-missionary?lang=eng
2025-08-18 20:12:06 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-magnificent-aaronic-priesthood?lang=eng
